word,meaning,hint,partOfSpeech,scoreTier,difficulty,priority,tags
catch,"捕らえる,捕まえる・をつかみ取る,受け止める・に間に合う",「catch」：文中での品詞を意識する,"noun, verb",600,3,3,general
thus,"このように,かくかくして",「thus」：文中での品詞を意識する,adverb,600,3,3,general
mask,"仮面,覆面",「mask」：文中での品詞を意識する,"noun, verb",600,3,3,general
breach,"破ること,破棄,違反,不履行",「breach」：前後の語との組合せを覚える,"noun, verb",600,3,3,general
skill,"熟練,技量,腕",「skill」：研修・講習の場面で頻出,noun,600,3,5,training|business
purchaser,買い手,「purchaser」：TOEIC文書での用法を確認,noun,600,3,3,general
attempt,"企てる,試みる",「attempt」：TOEIC文書での用法を確認,"noun, verb",600,3,3,general
subsidy,"補助金,助成金,奨励金",「subsidy」：TOEIC文書での用法を確認,noun,600,3,3,general
purse,ハンドバッグ,「purse」：前後の語との組合せを覚える,"noun, verb",600,3,3,general
simple,"簡単な,容易な,分かりやすい",「simple」：文中での品詞を意識する,"noun, adjective",600,3,3,general
realtor,real estate agent ・全米不動産業協会,「realtor」：文中での品詞を意識する,noun,600,3,3,general
medium,"中間(中程度)にあるもの,中庸(mean)",「medium」：文中での品詞を意識する,"noun, adjective",600,3,3,general
average,平均,「average」：TOEIC文書での用法を確認,"noun, verb",600,3,3,general
indeed,"実に,全く",「indeed」：文中での品詞を意識する,adverb,600,3,3,general
considerably,"かなり,相当に,非常に",「considerably」：TOEIC文書での用法を確認,adverb,600,4,3,general
alone,"ひとりで,一つで,単独で",「alone」：文中での品詞を意識する,adverb,600,3,3,general
clearly,"はっきりと,明白に",「clearly」：前後の語との組合せを覚える,adverb,600,3,3,general
steadily,"着実に,堅実に,たゆまずに",「steadily」：TOEIC文書での用法を確認,adverb,600,3,3,general
below,"…の下方へ,より低い位置へ",「below」：TOEIC文書での用法を確認,adverb,600,3,3,general
publicly,"公に,公然と",「publicly」：TOEIC文書での用法を確認,adverb,600,3,3,general
quickly,"速く,すみやかに,機敏に,ただちに",「quickly」：文中での品詞を意識する,adverb,600,3,3,general
safely,"安全に,無事に",「safely」：文中での品詞を意識する,adverb,600,3,3,general
generally,普通は(usually),「generally」：文中での品詞を意識する,adverb,600,3,3,general
locally,"地方的に,局部的に",「locally」：TOEIC文書での用法を確認,adverb,600,3,3,general
separately,分かれて,「separately」：TOEIC文書での用法を確認,adverb,600,3,3,general
accordingly,"従って,それだから,それゆえ(therefore)",「accordingly」：前後の語との組合せを覚える,adverb,600,3,3,general
obviously,"明らかに,明白に",「obviously」：文中での品詞を意識する,adverb,600,3,3,general
beforehand,"前もって,あらかじめ",「beforehand」：前後の語との組合せを覚える,adverb,600,3,3,general
anyway,とにかく,「anyway」：文中での品詞を意識する,adverb,600,3,3,general
sharply,鋭く,「sharply」：TOEIC文書での用法を確認,adverb,600,3,3,general
throughout,…じゅう,「throughout」：文中での品詞を意識する,adverb,600,3,3,general
ongoing,進行中の,「ongoing」：前後の語との組合せを覚える,adjective,600,3,3,general
previous,"前の,先の,以前の",「previous」：文中での品詞を意識する,adjective,600,3,3,general
aboard,乗って,「aboard」：文中での品詞を意識する,adverb,600,3,3,general
thereby,それによって(by that means),「thereby」：文中での品詞を意識する,adverb,600,3,3,general
linear,"線の,直線の",「linear」：文中での品詞を意識する,adjective,600,3,3,general
consistently,一貫して,「consistently」：TOEIC文書での用法を確認,adverb,600,4,3,general
descriptive,"記述的な,叙述的な,説明的な",「descriptive」：文中での品詞を意識する,adjective,600,3,3,general
essentially,本質的に,「essentially」：TOEIC文書での用法を確認,adverb,600,3,3,general
completely,"完全に,全く,十分に",「completely」：文中での品詞を意識する,adverb,600,3,3,general
rational,"道理にかなった,合理的な",「rational」：文中での品詞を意識する,adjective,600,3,3,general
easily,容易に,「easily」：文中での品詞を意識する,adverb,600,3,3,general
identical,"同一の,全く同じの",「identical」：文中での品詞を意識する,adjective,600,3,3,general
smoothly,"滑らかに,円滑に",「smoothly」：前後の語との組合せを覚える,adverb,600,3,3,general
legal,"法律の,法律上",「legal」：agreementの周辺語として覚える,adjective,600,3,5,contract|business
substantially,"概して,本質的に",「substantially」：TOEIC文書での用法を確認,adverb,600,4,3,general
favorable,"好意的な,賛成の",「favorable」：前後の語との組合せを覚える,adjective,600,3,3,general
ambitious,"大望を抱いた,野心のある,大志を抱いた",「ambitious」：TOEIC文書での用法を確認,adjective,600,3,3,general
traditional,"伝説の,慣習の",「traditional」：TOEIC文書での用法を確認,adjective,600,3,3,general
suddenly,"突然に,だしぬけに",「suddenly」：TOEIC文書での用法を確認,adverb,600,3,3,general
unless,"もし…でなければ,…でないかぎり",「unless」：TOEIC文書での用法を確認,adjective,600,3,3,general
notably,"著しく,際立って",「notably」：TOEIC文書での用法を確認,adverb,600,3,3,general
widespread,広げた,「widespread」：文中での品詞を意識する,adjective,600,3,3,general
ideally,"理想的に,申し分なく",「ideally」：前後の語との組合せを覚える,adverb,600,3,3,general
inclusive,"全部を含んだ,包括的な",「inclusive」：TOEIC文書での用法を確認,adjective,600,3,3,general
insufficient,"不十分な,不適当な",「insufficient」：前後の語との組合せを覚える,adjective,600,4,3,general
introductory,紹介の,「introductory」：前後の語との組合せを覚える,adjective,600,4,3,general
noisy,"やかましい,騒々しい,(場所が)騒音に満ちている",「noisy」：前後の語との組合せを覚える,adjective,600,3,3,general
punctual,"時間(期限)を守る,時間どおりの",「punctual」：文中での品詞を意識する,adjective,600,3,3,general
aware,"知っている,気づいている,感づいている",「aware」：TOEIC文書での用法を確認,adjective,600,3,3,general
specially,"特に,わざわざ",「specially」：文中での品詞を意識する,adverb,600,3,3,general
parliamentary,"議会の,議会に関する",「parliamentary」：TOEIC文書での用法を確認,adjective,600,4,3,general
otherwise,"ほかの点では,それを別にすると",「otherwise」：前後の語との組合せを覚える,"adjective, adverb",600,3,3,general
expensive,"費用のかかる,高価な",「expensive」：TOEIC文書での用法を確認,adjective,600,3,3,general
advisory,"勧告の,忠告の",「advisory」：文中での品詞を意識する,adjective,600,3,3,general
asleep,眠って,「asleep」：前後の語との組合せを覚える,"adjective, adverb",600,3,3,general
authentic,"信頼できる,確かな",「authentic」：TOEIC文書での用法を確認,adjective,600,3,3,general
compatible,"両立できる,矛盾のない",「compatible」：文中での品詞を意識する,adjective,600,3,3,general
upward,"上のほうへ,上向きに",「upward」：文中での品詞を意識する,"adjective, adverb",600,3,3,general
wonderful,"驚くべき,不思議な",「wonderful」：文中での品詞を意識する,adjective,600,3,3,general
vulnerable,傷つきやすい,「vulnerable」：前後の語との組合せを覚える,adjective,600,3,3,general
enjoyable,"おもしろい,愉快な,楽しめる",「enjoyable」：TOEIC文書での用法を確認,adjective,600,3,3,general
hazardous,"冒険的な,危険な",「hazardous」：TOEIC文書での用法を確認,adjective,600,3,3,general
influential,"有力な,影響を及ばす",「influential」：TOEIC文書での用法を確認,adjective,600,3,3,general
nationwide,全国的な,「nationwide」：TOEIC文書での用法を確認,adjective,600,3,3,general
postal,郵便の,「postal」：荷物追跡表現とセットで,adjective,600,3,5,shipping|business
reluctant,"気が進まない,(行為などが)いやいやながらの",「reluctant」：文中での品詞を意識する,adjective,600,3,3,general
electoral,選挙の,「electoral」：前後の語との組合せを覚える,adjective,600,3,3,general
ample,"広い,広々とした",「ample」：文中での品詞を意識する,adjective,600,3,3,general
systematic,"系統だった,組織的な",「systematic」：前後の語との組合せを覚える,adjective,600,3,3,general
careless,"不注意な,軽率な",「careless」：前後の語との組合せを覚える,adjective,600,3,3,general
virtual,"事実上の,実際上の",「virtual」：TOEIC文書での用法を確認,adjective,600,3,3,general
energetic,"精力的な,元気旺盛な",「energetic」：前後の語との組合せを覚える,adjective,600,3,3,general
quantitative,"量の,量的な",「quantitative」：文中での品詞を意識する,adjective,600,4,3,general
excellent,"すぐれた,優秀な",「excellent」：文中での品詞を意識する,adjective,600,3,3,general
hesitant,ちゅうちょする,「hesitant」：TOEIC文書での用法を確認,adjective,600,3,3,general
global,"球の,球形の",「global」：前後の語との組合せを覚える,adjective,600,3,3,general
offshore,沖に向かう,「offshore」：文中での品詞を意識する,"adjective, adverb",600,3,3,general
comparable,"比較できる,類似点がある",「comparable」：前後の語との組合せを覚える,adjective,600,3,3,general
municipal,"市の,町の,地方自治体の",「municipal」：TOEIC文書での用法を確認,adjective,600,3,3,general
timely,時宜を得た,「timely」：TOEIC文書での用法を確認,"adjective, adverb",600,3,3,general
uncomfortable,心地よくない,「uncomfortable」：TOEIC文書での用法を確認,adjective,600,4,3,general
hostile,"敵の,敵国(軍)の",「hostile」：TOEIC文書での用法を確認,adjective,600,3,3,general
nuclear,"核の,細胞核の",「nuclear」：TOEIC文書での用法を確認,adjective,600,3,3,general
periodic,"定期的な,周期的な",「periodic」：TOEIC文書での用法を確認,adjective,600,3,3,general
charitable,"慈悲深い,情け深い",「charitable」：文中での品詞を意識する,adjective,600,3,3,general
dependable,"信頼できる,頼りになる,当てにできる(reliable)",「dependable」：文中での品詞を意識する,adjective,600,3,3,general
habitual,"癖になった,いつもの,常習的な",「habitual」：TOEIC文書での用法を確認,adjective,600,3,3,general
invaluable,計り知れないほど貴重な,「invaluable」：文中での品詞を意識する,adjective,600,3,3,general
tighten,きつく締める,「tighten」：文中での品詞を意識する,verb,600,3,3,general
recur,"再び起こる,繰り返される",「recur」：文中での品詞を意識する,verb,600,3,3,general
amend,"改める,改良する",「amend」：前後の語との組合せを覚える,verb,600,3,3,general
reproduce,"再現する,を再生する",「reproduce」：文中での品詞を意識する,verb,600,3,3,general
adopt,"取り入れる,採用する",「adopt」：文中での品詞を意識する,verb,600,3,3,general
tempt,"誘惑する,そそのかす",「tempt」：文中での品詞を意識する,verb,600,3,3,general
unload,降ろす,「unload」：前後の語との組合せを覚える,verb,600,3,3,general
vacate,"あける,立ちのく",「vacate」：前後の語との組合せを覚える,verb,600,3,3,general
architectural,建築術(学)の,「architectural」：TOEIC文書での用法を確認,adjective,600,4,3,general
attain,"達成する,獲得する(gain, accomplish)",「attain」：文中での品詞を意識する,verb,600,3,3,general
uncertain,"確信が持てない,はっきり分からない",「uncertain」：文中での品詞を意識する,adjective,600,3,3,general
cultural,文化的な,「cultural」：前後の語との組合せを覚える,adjective,600,3,3,general
cautious,"用心深い,慎重な",「cautious」：TOEIC文書での用法を確認,adjective,600,3,3,general
convey,"運ぶ,運搬する",「convey」：TOEIC文書での用法を確認,verb,600,3,3,general
appreciate,"認める,認識する,…のよさを認める",「appreciate」：TOEIC文書での用法を確認,verb,600,3,3,general
critical,"評論の,批評の",「critical」：文中での品詞を意識する,adjective,600,3,3,general
seize,"ぐいとつかむ,ひっつかむ",「seize」：前後の語との組合せを覚える,verb,600,3,3,general
evident,"明白な,はっきりした",「evident」：前後の語との組合せを覚える,adjective,600,3,3,general
attract,"引きつける,引き寄せる",「attract」：TOEIC文書での用法を確認,verb,600,3,3,general
engage,雇う,「engage」：TOEIC文書での用法を確認,verb,600,3,3,general
powerful,"強力な,強い",「powerful」：文中での品詞を意識する,"adjective, adverb",600,3,3,general
inflate,ふくらます,「inflate」：TOEIC文書での用法を確認,verb,600,3,3,general
meaningful,"有意義な,意義のある",「meaningful」：前後の語との組合せを覚える,adjective,600,3,3,general
memorize,"記憶する,暗記する",「memorize」：TOEIC文書での用法を確認,verb,600,3,3,general
oversee,監督する,「oversee」：TOEIC文書での用法を確認,verb,600,3,3,general
endorse,に裏書きをする,「endorse」：文中での品詞を意識する,verb,600,3,3,general
commit,"犯す,を行う",「commit」：前後の語との組合せを覚える,verb,600,3,3,general
obvious,"明白な,明らかな,すぐ分かれる",「obvious」：文中での品詞を意識する,adjective,600,3,3,general
publicize,"広告する,宣伝する(advertise)",「publicize」：TOEIC文書での用法を確認,verb,600,3,3,general
redecorate,改装する,「redecorate」：TOEIC文書での用法を確認,verb,600,3,3,general
refresh,"再び元気にする,を再びさわやかにする",「refresh」：前後の語との組合せを覚える,verb,600,3,3,general
statutory,"法定の,法令による",「statutory」：前後の語との組合せを覚える,adjective,600,3,3,general
actual,"現実の,実際上の(real)",「actual」：前後の語との組合せを覚える,adjective,600,3,3,general
strange,"奇妙な,異常な,変な",「strange」：TOEIC文書での用法を確認,"adjective, adverb",600,3,3,general
unused,使用していない,「unused」：TOEIC文書での用法を確認,adjective,600,3,3,general
impossible,"不可能な,できない",「impossible」：前後の語との組合せを覚える,adjective,600,3,3,general
waive,自分から放棄する(撤回する),「waive」：TOEIC文書での用法を確認,verb,600,3,3,general
enable,"…に可能(容易)にする,…に(…する)能力(資格)を与える",「enable」：TOEIC文書での用法を確認,verb,600,3,3,general
afraid,"恐れて,こわがって",「afraid」：TOEIC文書での用法を確認,adjective,600,3,3,general
activate,活動的にする,「activate」：TOEIC文書での用法を確認,verb,600,3,3,general
convince,納得させる,「convince」：前後の語との組合せを覚える,verb,600,3,3,general
vary,"変わる,変化する",「vary」：TOEIC文書での用法を確認,verb,600,3,3,general
environmental,環境の,「environmental」：TOEIC文書での用法を確認,adjective,600,4,3,general
healthy,"健康な,健全な",「healthy」：TOEIC文書での用法を確認,adjective,600,3,3,general
invest,投資する,「invest」：文中での品詞を意識する,verb,600,3,3,general
consecutive,"連続した,引き続く",「consecutive」：TOEIC文書での用法を確認,adjective,600,3,3,general
proceed,"取りかかる,始める",「proceed」：前後の語との組合せを覚える,verb,600,3,3,general
cordless,ひものない,「cordless」：文中での品詞を意識する,adjective,600,3,3,general
deluxe,"豪華な,ぜいたくな",「deluxe」：文中での品詞を意識する,"adjective, adverb",600,3,3,general
dull,"鈍い,なまくらの",「dull」：前後の語との組合せを覚える,"verb, adjective",600,3,3,general
capitalize,大文字で書く(印刷する),「capitalize」：前後の語との組合せを覚える,verb,600,3,3,general
contractual,契約の,「contractual」：前後の語との組合せを覚える,adjective,600,3,3,general
comfortable,"気持ちのよい,快適な,安楽な,気楽な",「comfortable」：文中での品詞を意識する,adjective,600,3,3,general
unfair,"不公平な,不当な,かたよった",「unfair」：TOEIC文書での用法を確認,adjective,600,3,3,general
inter,埋葬する,「inter」：TOEIC文書での用法を確認,verb,600,3,3,general
induce,に勧めて(…)させる,「induce」：文中での品詞を意識する,verb,600,3,3,general
homeless,家のない,「homeless」：前後の語との組合せを覚える,adjective,600,3,3,general
historical,"歴史の,史学の",「historical」：文中での品詞を意識する,adjective,600,3,3,general
oppose,"…に反対する,抵抗する(object to)",「oppose」：文中での品詞を意識する,verb,600,3,3,general
demographic,人口統計学の,「demographic」：文中での品詞を意識する,adjective,600,3,3,general
prominent,"突き出た,隆起した",「prominent」：文中での品詞を意識する,adjective,600,3,3,general
belong,所有である,「belong」：前後の語との組合せを覚える,verb,600,3,3,general
personalize,人格化する,「personalize」：TOEIC文書での用法を確認,verb,600,3,3,general
poorly,"貧しく,乏しく,不十分に",「poorly」：文中での品詞を意識する,"adjective, adverb",600,3,3,general
dangerous,"危険な, 危ない",「dangerous」：文中での品詞を意識する,adjective,600,3,3,general
prestigious,"誉れの高い,高名な",「prestigious」：前後の語との組合せを覚える,adjective,600,3,3,general
reassure,に自信を取り戻させる,「reassure」：TOEIC文書での用法を確認,verb,600,3,3,general
resume,"再び始める,再び続ける",「resume」：採用・人事の場面で頻出,verb,600,3,5,employment|business
generate,"発生させる,生む",「generate」：TOEIC文書での用法を確認,verb,600,3,3,general
revolutionize,…に革命を起こす,「revolutionize」：前後の語との組合せを覚える,verb,600,4,3,general
deny,"否定する,否認する",「deny」：TOEIC文書での用法を確認,verb,600,3,3,general
signify,"…の印である,を表す,意味する",「signify」：文中での品詞を意識する,verb,600,3,3,general
standardize,"標準に合わせる,標準化する,規格化する",「standardize」：TOEIC文書での用法を確認,verb,600,3,3,general
superb,"りっぱな,一流の",「superb」：TOEIC文書での用法を確認,adjective,600,3,3,general
tremendous,"ものすごい,途方もない",「tremendous」：前後の語との組合せを覚える,adjective,600,3,3,general
unpleasant,"不愉快な,不快感を与える,いやな",「unpleasant」：TOEIC文書での用法を確認,adjective,600,3,3,general
worthwhile,"時間(費用,手間)をかけるだけの価値がある,やりがいのある",「worthwhile」：TOEIC文書での用法を確認,adjective,600,3,3,general
ignore,"無視する,顧みない",「ignore」：文中での品詞を意識する,verb,600,3,3,general
deploy,配置する,「deploy」：文中での品詞を意識する,verb,600,3,3,general
destroy,"破壊する,打ち壊す",「destroy」：前後の語との組合せを覚える,verb,600,3,3,general
locate,"…の位置(場所)を突きとめる,示す",「locate」：文中での品詞を意識する,verb,600,3,3,general
remind,"に思い出させる,念を押す",「remind」：TOEIC文書での用法を確認,verb,600,3,3,general
circulate,"循環する,巡る",「circulate」：前後の語との組合せを覚える,verb,600,3,3,general
denote,"示す,表す",「denote」：TOEIC文書での用法を確認,verb,600,3,3,general
embed,"埋める,はめ込む",「embed」：文中での品詞を意識する,verb,600,3,3,general
evacuate,"明け渡す,から撤退する",「evacuate」：TOEIC文書での用法を確認,verb,600,3,3,general
expedite,"の進行を早める,促進する",「expedite」：前後の語との組合せを覚える,"verb, adjective",600,3,3,general
fluctuate,"動揺する,変動する,上下する",「fluctuate」：TOEIC文書での用法を確認,verb,600,3,3,general
relax,"ゆるめる,和らげる(loosen)",「relax」：TOEIC文書での用法を確認,verb,600,3,3,general
afford,の余裕がある,「afford」：文中での品詞を意識する,verb,600,3,3,general
revive,"生き返らせる,を回復させる",「revive」：TOEIC文書での用法を確認,verb,600,3,3,general
interfere,"干渉する,口出しをする(meddle)",「interfere」：TOEIC文書での用法を確認,verb,600,3,3,general
assess,"(…の金額に)を評価する,査定する",「assess」：前後の語との組合せを覚える,verb,600,3,3,general
explore,"探検する,実地調査する",「explore」：文中での品詞を意識する,verb,600,3,3,general
overpay,に多く払い過ぎる,「overpay」：financial reportで用法を確認,verb,600,3,3,finance|business
discourage,"落胆させる,がっかりさせる",「discourage」：文中での品詞を意識する,verb,600,3,3,general
penalize,"(…に対して)…を罰する,に有罪の宣告をする",「penalize」：TOEIC文書での用法を確認,verb,600,3,3,general
pollute,"汚す,汚染する,不潔にする",「pollute」：TOEIC文書での用法を確認,verb,600,3,3,general
prescribe,"規定する,勧める,指示する",「prescribe」：文中での品詞を意識する,verb,600,3,3,general
widen,広くする,「widen」：前後の語との組合せを覚える,verb,600,3,3,general
threaten,"脅す,脅迫する",「threaten」：前後の語との組合せを覚える,verb,600,3,3,general
secure,"安定した,確実性のある,保証されている",「secure」：文中での品詞を意識する,"verb, adjective",600,3,3,general
oblige,"に義務を負わせる,強制する",「oblige」：文中での品詞を意識する,verb,600,3,3,general
investigate,"調べる,研究する",「investigate」：文中での品詞を意識する,verb,600,3,3,general
subsidize,…に補助金(奨励金)を与える,「subsidize」：TOEIC文書での用法を確認,verb,600,3,3,general
insist,…と強く要求する,「insist」：TOEIC文書での用法を確認,verb,600,3,3,general
predict,"予報する,予言する",「predict」：前後の語との組合せを覚える,verb,600,3,3,general
assert,"断言する,力説する(affirm)",「assert」：前後の語との組合せを覚える,verb,600,3,3,general
underwrite,…の費用負担を承諾する,「underwrite」：文中での品詞を意識する,verb,600,3,3,general
wed,"…と結婚する,を妻(夫)にする",「wed」：文中での品詞を意識する,verb,600,3,3,general
differentiate,"区別する,識別する",「differentiate」：TOEIC文書での用法を確認,verb,600,4,3,general
compel,にしいる,「compel」：前後の語との組合せを覚える,verb,600,3,3,general
demolish,"取り壊す,破壊する",「demolish」：文中での品詞を意識する,verb,600,3,3,general
elect,"選ぶ,選挙する",「elect」：TOEIC文書での用法を確認,"verb, adjective",600,3,3,general
devastate,"荒廃させる,荒らす",「devastate」：前後の語との組合せを覚える,verb,600,3,3,general
license,"許可,免許,認可",「license」：文中での品詞を意識する,verb,600,3,3,general
rely,"あてにする,たよる",「rely」：TOEIC文書での用法を確認,verb,600,3,3,general
flee,逃げる,「flee」：前後の語との組合せを覚える,verb,600,3,3,general
succeed,"成功する,うまくいく",「succeed」：TOEIC文書での用法を確認,verb,600,3,3,general
disable,"役に立たなくする,無力にする,動けなくする",「disable」：前後の語との組合せを覚える,verb,600,3,3,general
empty,"からの,中に何もない(だれも居ない)",「empty」：前後の語との組合せを覚える,"verb, adjective",600,3,3,general
elevate,"上げる,の程度を高める",「elevate」：前後の語との組合せを覚える,verb,600,3,3,general
forbid,"にを禁じる,禁止する",「forbid」：TOEIC文書での用法を確認,verb,600,3,3,general
foster,フォスター(Stephen Collins~,「foster」：文中での品詞を意識する,"verb, adjective",600,3,3,general
celebrate,祝う,「celebrate」：前後の語との組合せを覚える,verb,600,3,3,general
obligate,に義務を負わせる,「obligate」：文中での品詞を意識する,"verb, adjective",600,3,3,general
recover,再びおおう,「recover」：文中での品詞を意識する,verb,600,3,3,general
overcrowd,…に詰め込み過ぎる,「overcrowd」：文中での品詞を意識する,verb,600,3,3,general
declare,"宣言する,告示する,公表する",「declare」：TOEIC文書での用法を確認,verb,600,3,3,general
retire,"引退する,退職する",「retire」：TOEIC文書での用法を確認,verb,600,3,3,general
reconsider,"再考する,考え直す",「reconsider」：文中での品詞を意識する,verb,600,3,3,general
rebuild,"再建する,改築する,作り直す・たてなおす",「rebuild」：文中での品詞を意識する,verb,600,3,3,general
corrupt,"わいろの利く,不正行為をする",「corrupt」：TOEIC文書での用法を確認,"verb, adjective",600,3,3,general
sew,"縫い物をする,ミシンをかける",「sew」：文中での品詞を意識する,verb,600,3,3,general
disappear,"見えなくなる,消える,姿を消す,消滅する",「disappear」：前後の語との組合せを覚える,verb,600,3,3,general
validate,法的に有効とする,「validate」：TOEIC文書での用法を確認,verb,600,3,3,general
compete,"競う,競争する",「compete」：文中での品詞を意識する,verb,600,3,3,general
depict,"描き表す,描写する",「depict」：TOEIC文書での用法を確認,verb,600,3,3,general
broaden,"広くする,広げる",「broaden」：文中での品詞を意識する,verb,600,3,3,general
depreciate,…の価値(価格)を下げる,「depreciate」：文中での品詞を意識する,verb,600,3,3,general
erase,"ふいて消す,削除する,取り消す",「erase」：TOEIC文書での用法を確認,verb,600,3,3,general
provoke,"怒らせる,不きげんにする",「provoke」：前後の語との組合せを覚える,verb,600,3,3,general
impose,"課する,負わせる",「impose」：文中での品詞を意識する,verb,600,3,3,general
withhold,"与えないでおく,差し控える",「withhold」：文中での品詞を意識する,verb,600,3,3,general
thrive,"成功する,栄える,繁栄する",「thrive」：前後の語との組合せを覚える,verb,600,3,3,general
advise,"…に通知する,知らせる",「advise」：メール・連絡表現で頻出,verb,600,3,5,communication|business
acknowledge,"認める,承認する",「acknowledge」：前後の語との組合せを覚える,verb,600,3,3,general
accuse,"告発する,告訴する",「accuse」：前後の語との組合せを覚える,verb,600,3,3,general
deteriorate,悪化させる,「deteriorate」：TOEIC文書での用法を確認,verb,600,3,3,general
resemble,"…に似ている,と共通点がある(受動態や進行形にできない)",「resemble」：TOEIC文書での用法を確認,verb,600,3,3,general
unplug,のプラグを抜く,「unplug」：前後の語との組合せを覚える,verb,600,3,3,general
unveil,"…のベールを取る,おおいをはずす",「unveil」：文中での品詞を意識する,verb,600,3,3,general
expose,さらす,「expose」：TOEIC文書での用法を確認,verb,600,3,3,general
pursue,"追う,追跡する",「pursue」：前後の語との組合せを覚える,verb,600,3,3,general
appoint,決める(fix),「appoint」：文中での品詞を意識する,verb,600,3,3,general
communicate,"伝える,伝達する",「communicate」：文中での品詞を意識する,verb,600,3,3,general
interact,"相互に作用する,影響し合う",「interact」：TOEIC文書での用法を確認,verb,600,3,3,general
accompany,"に同行する,随行する,ついて行く(go with)",「accompany」：前後の語との組合せを覚える,verb,600,3,3,general
intervene,"間に起こる,間に入る",「intervene」：TOEIC文書での用法を確認,verb,600,3,3,general
illustrate,"説明する,例証する",「illustrate」：文中での品詞を意識する,verb,600,3,3,general
qualify,に資格を与える,「qualify」：前後の語との組合せを覚える,verb,600,3,3,general
emphasize,"強調する,重要視する",「emphasize」：TOEIC文書での用法を確認,verb,600,3,3,general
complicate,複雑にする,「complicate」：TOEIC文書での用法を確認,"verb, adjective",600,3,3,general
punish,"罰する,こらしめる",「punish」：TOEIC文書での用法を確認,verb,600,3,3,general
disappoint,"失望させる,がっかりさせる",「disappoint」：TOEIC文書での用法を確認,verb,600,3,3,general
deserve,"に値する,を受ける価値がある(進行形にできない)",「deserve」：TOEIC文書での用法を確認,verb,600,3,3,general
defend,"守る,保護する",「defend」：文中での品詞を意識する,verb,600,3,3,general
confront,"に立ち向かう,ぶつかっていく",「confront」：TOEIC文書での用法を確認,verb,600,3,3,general
enhance,…の程度(仮値など)を高める,「enhance」：文中での品詞を意識する,verb,600,3,3,general
distinguish,"区別する,見分ける,識別する,(…と)…を区別する",「distinguish」：TOEIC文書での用法を確認,verb,600,3,3,general
breathe,"呼吸する,息をする",「breathe」：文中での品詞を意識する,verb,600,3,3,general
confuse,"混同する,取り違える",「confuse」：文中での品詞を意識する,verb,600,3,3,general
occupy,"占める,ふさぐ",「occupy」：文中での品詞を意識する,verb,600,3,3,general
prosecute,"起訴する,告訴する",「prosecute」：TOEIC文書での用法を確認,verb,600,3,3,general
deter,ちゅうちょさせる,「deter」：前後の語との組合せを覚える,verb,600,3,3,general
condemn,"非難する,とがめる(blame)",「condemn」：文中での品詞を意識する,verb,600,3,3,general
integrate,"統合する,まとめる",「integrate」：文中での品詞を意識する,"verb, adjective",600,3,3,general
endure,"…に耐える,を持ちこたえる",「endure」：前後の語との組合せを覚える,verb,600,3,3,general
distort,"ゆがめる,ねじる",「distort」：TOEIC文書での用法を確認,verb,600,3,3,general
manipulate,"巧みに扱う(動かす),をうまく使う",「manipulate」：TOEIC文書での用法を確認,verb,600,3,3,general
premise,前提,「premise」：文中での品詞を意識する,verb,600,3,3,general
differ,"違う,異なる",「differ」：TOEIC文書での用法を確認,verb,600,3,3,general
refine,"精製する,精錬する",「refine」：TOEIC文書での用法を確認,verb,600,3,3,general
distribute,"分配する,配る",「distribute」：TOEIC文書での用法を確認,verb,600,3,3,general
